cliente_id,tipo_cliente,num_transacciones,dias_activos,gasto_total,ingresos_totales,ticket_promedio,ticket_mediano,num_comercios_distintos,num_categorias_distintas,pagos_recurrentes,depositos_recurrentes,porcentaje_tdc,porcentaje_tdd,uso_credito,revolvencia,concentracion_proveedores,estacionalidad,antiguedad_meses,perfil_sintetico,transacciones_por_dia_activo,gasto_promedio_mensual,ingreso_promedio_mensual,ratio_ingreso_gasto,indice_recurrencia,diversidad_operativa,exposicion_credito,intensidad_operativa
EMP_00365,empresarial,157,286,106895.39,117713.66,794.03,612.99,79,16,53,25,0.701,0.231,0.493,0.303,0.234,0.148,32,empresarial,0.549,3340.48,3678.55,1.1012,0.4968,0.6051,0.499,10.7123
EMP_00366,empresarial,283,293,203227.21,255166.36,785.94,666.78,73,10,89,37,0.407,0.565,0.547,0.249,0.729,0.121,76,empresarial,0.9659,2674.04,3357.45,1.2556,0.4452,0.2933,0.401,11.3256
EMP_00367,empresarial,316,207,300877.53,463549.92,845.73,615.41,129,18,53,45,0.543,0.431,0.241,0.292,0.7,0.293,41,empresarial,1.5266,7338.48,11306.1,1.5407,0.3101,0.4652,0.3587,11.0885
EMP_00368,empresarial,104,156,128509.91,182671.13,1413.56,982.22,130,12,36,10,0.722,0.27,0.615,0.42,0.387,0.188,39,empresarial,0.6667,3295.13,4683.88,1.4215,0.4423,1.3654,0.5857,9.6943
EMP_00369,empresarial,217,216,421257.48,649671.8,2333.21,1588.52,108,24,37,29,0.572,0.354,0.608,0.657,0.744,0.366,74,empresarial,1.0046,5692.67,8779.35,1.5422,0.3041,0.6083,0.6123,10.7552
EMP_00370,empresarial,369,294,454828.77,734778.51,1093.46,881.77,83,19,102,45,0.515,0.434,0.247,0.128,0.776,0.085,32,empresarial,1.2551,14213.4,22961.83,1.6155,0.3984,0.2764,0.2967,11.5944
EMP_00371,empresarial,195,215,214637.13,254296.46,1152.62,852.94,89,14,54,32,0.469,0.476,0.742,0.328,0.471,0.282,31,empresarial,0.907,6923.78,8203.11,1.1848,0.441,0.5282,0.513,10.6437
EMP_00372,empresarial,394,207,522857.43,848870.78,1285.97,1047.8,74,15,125,52,0.246,0.682,0.446,0.378,0.763,0.155,83,empresarial,1.9034,6299.49,10227.36,1.6235,0.4492,0.2259,0.3567,11.3091
EMP_00373,empresarial,410,145,624321.33,909833.06,1791.1,1596.65,69,10,78,73,0.91,0.022,0.59,0.142,0.584,0.111,58,empresarial,2.8276,10764.16,15686.78,1.4573,0.3683,0.1927,0.5473,10.9929
EMP_00374,empresarial,369,341,487492.32,677669.71,1152.16,864.67,68,14,72,48,0.667,0.297,0.673,0.38,0.702,0.158,16,empresarial,1.0821,30468.27,42354.36,1.3901,0.3252,0.2222,0.5733,11.7427
EMP_00375,empresarial,448,290,505021.54,682848.86,1125.48,814.91,79,22,139,46,0.69,0.297,0.184,0.238,0.814,0.127,78,empresarial,1.5448,6474.64,8754.47,1.3521,0.4129,0.2254,0.3707,11.7747
EMP_00376,empresarial,152,287,103666.68,137809.85,800.26,544.48,68,27,29,16,0.579,0.367,0.723,0.147,0.317,0.159,44,empresarial,0.5296,2356.06,3132.04,1.3294,0.2961,0.625,0.483,10.6834
EMP_00377,empresarial,487,298,565344.42,604224.65,1107.52,1013.96,54,21,124,37,0.608,0.34,0.587,0.598,0.337,0.593,17,empresarial,1.6342,33255.55,35542.63,1.0688,0.3306,0.154,0.5977,11.8854
EMP_00378,empresarial,207,277,454815.58,480313.76,2308.92,1856.46,101,18,63,30,0.583,0.413,0.507,0.534,0.866,0.098,6,empresarial,0.7473,75802.6,80052.29,1.0561,0.4493,0.5749,0.5413,10.9568
EMP_00379,empresarial,343,232,475300.81,588633.28,1462.92,1276.4,101,16,100,64,0.783,0.145,0.901,0.316,0.534,0.265,79,empresarial,1.4784,6016.47,7451.05,1.2384,0.4781,0.3411,0.6667,11.2845
EMP_00380,empresarial,645,236,643652.62,742998.07,1032.01,914.3,139,14,130,115,0.095,0.878,0.825,0.193,0.63,0.393,32,empresarial,2.7331,20114.14,23218.69,1.1543,0.3798,0.2372,0.371,11.9331
EMP_00381,empresarial,280,221,664566.19,715846.52,2366.53,2174.49,78,26,62,37,0.307,0.659,0.904,0.307,0.567,0.36,21,empresarial,1.267,31646.01,34087.93,1.0772,0.3536,0.3714,0.506,11.033
EMP_00382,empresarial,330,365,379027.18,392720.9,1101.26,976.06,103,17,117,32,0.641,0.318,0.356,0.055,0.352,0.07,72,empresarial,0.9041,5264.27,5454.46,1.0361,0.4515,0.3636,0.3507,11.699
EMP_00383,empresarial,207,276,461828.06,769283.63,2556.47,1918.82,103,26,52,40,0.616,0.311,0.601,0.604,0.666,0.234,77,empresarial,0.75,5997.77,9990.7,1.6657,0.4444,0.6232,0.607,10.9531
EMP_00384,empresarial,642,219,1779282.6,2063935.83,2538.97,2070.4,88,24,108,50,0.643,0.343,0.753,0.14,0.64,0.076,34,empresarial,2.9315,52331.84,60704.0,1.16,0.2461,0.1745,0.512,11.8537
EMP_00385,empresarial,217,271,259578.74,433469.32,1441.62,1313.4,114,11,44,27,0.493,0.478,0.448,0.264,0.558,0.72,80,empresarial,0.8007,3244.73,5418.37,1.6699,0.3272,0.576,0.4017,10.982
EMP_00386,empresarial,425,189,341787.27,471451.48,750.4,624.34,115,15,97,81,0.536,0.424,0.444,0.359,0.305,0.393,110,empresarial,2.2487,3107.16,4285.92,1.3794,0.4188,0.3059,0.4463,11.2938
EMP_00387,empresarial,533,328,1739416.11,1994430.96,3683.4,3184.58,104,15,192,67,0.622,0.299,0.914,0.733,0.329,0.191,91,empresarial,1.625,19114.46,21916.82,1.1466,0.4859,0.2233,0.7563,12.0715
EMP_00388,empresarial,442,209,718295.49,801545.03,1656.82,1487.16,88,18,97,38,0.637,0.328,0.404,0.441,0.18,0.258,87,empresarial,2.1148,8256.27,9213.16,1.1159,0.3054,0.2398,0.494,11.4337
EMP_00389,empresarial,378,273,474859.81,547290.66,1229.01,1016.73,86,18,62,41,0.732,0.236,0.419,0.438,0.602,0.066,63,empresarial,1.3846,7537.46,8687.15,1.1525,0.2725,0.2751,0.5297,11.5444
EMP_00390,empresarial,340,304,753296.77,949224.3,2103.95,1780.35,59,30,89,52,0.632,0.293,0.444,0.609,0.236,0.513,43,empresarial,1.1184,17518.53,22074.98,1.2601,0.4147,0.2618,0.5617,11.546
EMP_00391,empresarial,182,266,380261.01,439313.42,1891.2,1553.03,74,14,32,17,0.605,0.342,0.424,0.284,0.551,0.186,53,empresarial,0.6842,7174.74,8288.93,1.1553,0.2692,0.4835,0.4377,10.7875
EMP_00392,empresarial,630,250,1547462.05,2424090.28,2442.05,1859.07,79,19,135,102,0.687,0.3,0.357,0.392,0.782,0.207,67,empresarial,2.52,23096.45,36180.45,1.5665,0.3762,0.1556,0.4787,11.9672
EMP_00393,empresarial,365,246,442397.56,558412.41,1066.15,788.64,66,20,131,48,0.461,0.525,0.342,0.283,0.45,0.093,21,empresarial,1.4837,21066.55,26591.07,1.2622,0.4904,0.2356,0.362,11.4052
EMP_00394,empresarial,330,242,618194.61,845556.6,1609.63,1339.29,106,18,99,39,0.524,0.424,0.533,0.303,0.753,0.586,34,empresarial,1.3636,18182.19,24869.31,1.3678,0.4182,0.3758,0.4533,11.288
EMP_00395,empresarial,200,213,200471.78,270799.76,855.71,783.38,126,18,34,21,0.672,0.291,0.34,0.357,0.466,0.377,16,empresarial,0.939,12529.49,16924.98,1.3508,0.275,0.72,0.4563,10.6596
EMP_00396,empresarial,337,220,587001.17,854259.6,1862.85,1676.33,71,14,84,62,0.804,0.195,0.37,0.275,0.394,0.395,61,empresarial,1.5318,9622.97,14004.26,1.4553,0.4332,0.2522,0.483,11.2137
EMP_00397,empresarial,322,326,373431.53,626724.52,1394.6,1018.57,102,18,63,40,0.218,0.746,0.544,0.316,0.707,0.197,57,empresarial,0.9877,6551.43,10995.17,1.6783,0.3199,0.3727,0.3593,11.5615
EMP_00398,empresarial,645,239,1101398.64,1445862.74,1584.5,1397.94,68,20,119,112,0.606,0.319,0.497,0.307,0.813,0.235,37,empresarial,2.6987,29767.53,39077.37,1.3128,0.3581,0.1364,0.47,11.9457
EMP_00399,empresarial,330,202,397943.78,490644.41,1324.16,907.14,87,19,92,43,0.801,0.139,0.191,0.386,0.547,0.361,77,empresarial,1.6337,5168.1,6372.01,1.2329,0.4091,0.3212,0.4593,11.1074
EMP_00400,empresarial,335,217,465428.36,773956.39,1267.22,1040.98,77,20,87,28,0.714,0.241,0.815,0.203,0.422,0.418,27,empresarial,1.5438,17238.09,28665.05,1.6629,0.3433,0.2896,0.5773,11.194
EMP_00401,empresarial,201,306,161521.41,271102.53,977.84,883.26,111,24,62,26,0.597,0.387,0.464,0.163,0.667,0.162,36,empresarial,0.6569,4486.71,7530.63,1.6784,0.4378,0.6716,0.408,11.0269
EMP_00402,empresarial,236,282,509368.46,782092.28,1962.51,1786.36,77,22,80,33,0.568,0.405,0.629,0.168,0.581,0.376,76,empresarial,0.8369,6702.22,10290.69,1.5354,0.4788,0.4195,0.455,11.1058
EMP_00403,empresarial,404,276,898937.06,1390172.12,2632.46,2171.08,121,18,85,54,0.621,0.299,0.529,0.091,0.779,0.312,80,empresarial,1.4638,11236.71,17377.15,1.5465,0.3441,0.3441,0.4137,11.6218
EMP_00404,empresarial,139,231,176077.84,226935.1,1114.54,926.62,89,13,48,26,0.324,0.623,0.637,0.31,0.651,0.288,34,empresarial,0.6017,5178.76,6674.56,1.2888,0.5324,0.7338,0.4237,10.3769
EMP_00405,empresarial,486,277,910486.21,1252533.58,1776.65,1374.38,78,16,128,96,0.782,0.196,0.566,0.238,0.832,0.613,61,empresarial,1.7545,14926.0,20533.34,1.3757,0.4609,0.1934,0.5287,11.8102
EMP_00406,empresarial,492,210,729515.06,913495.3,1688.37,1441.32,62,17,104,89,0.123,0.818,0.304,0.179,0.662,0.085,34,empresarial,2.3429,21456.33,26867.51,1.2522,0.3923,0.1606,0.202,11.5456
EMP_00407,empresarial,225,231,318797.68,455384.14,1412.9,1044.09,102,19,74,34,0.686,0.307,0.586,0.192,0.645,0.126,50,empresarial,0.974,6375.95,9107.68,1.4284,0.48,0.5378,0.488,10.8585
EMP_00408,empresarial,379,298,281596.49,440695.16,741.61,510.32,118,16,63,55,0.156,0.814,0.151,0.253,0.768,0.286,59,empresarial,1.2718,4772.82,7469.41,1.565,0.3113,0.3536,0.1867,11.6346
EMP_00409,empresarial,540,293,500220.86,633721.59,815.11,717.68,102,14,147,87,0.71,0.272,0.717,0.409,0.798,0.227,70,empresarial,1.843,7146.01,9053.17,1.2669,0.4333,0.2148,0.612,11.9717
EMP_00410,empresarial,311,191,319128.93,438236.65,1014.33,704.44,153,13,95,34,0.605,0.323,0.684,0.163,0.716,0.549,64,empresarial,1.6283,4986.39,6847.45,1.3732,0.4148,0.5338,0.484,10.9921
EMP_00411,empresarial,287,198,167562.08,256618.0,573.42,481.4,132,11,62,53,0.491,0.45,0.562,0.32,0.373,0.439,62,empresarial,1.4495,2702.61,4139.0,1.5315,0.4007,0.4983,0.4577,10.9478
EMP_00412,empresarial,302,251,718138.8,831496.6,2543.69,1996.45,87,17,100,57,0.574,0.386,0.706,0.339,0.656,0.246,26,empresarial,1.2032,27620.72,31980.64,1.1578,0.5199,0.3444,0.5397,11.2359
EMP_00413,empresarial,365,340,649129.54,923608.98,1643.26,1134.48,87,12,76,39,0.524,0.443,0.559,0.313,0.352,0.299,65,empresarial,1.0735,9986.61,14209.37,1.4228,0.3151,0.2712,0.4653,11.7289
EMP_00414,empresarial,249,140,290181.68,444558.41,1390.5,998.87,107,14,82,49,0.08,0.851,0.92,0.466,0.765,0.224,70,empresarial,1.7786,4145.45,6350.83,1.532,0.5261,0.4859,0.4887,10.4591
EMP_00415,empresarial,276,260,180987.88,190836.8,561.21,395.19,73,16,48,52,0.435,0.549,0.595,0.643,0.659,0.129,74,empresarial,1.0615,2445.78,2578.88,1.0544,0.3623,0.3225,0.5577,11.1811
EMP_00416,empresarial,368,169,250095.57,296975.82,654.57,478.79,125,13,71,48,0.639,0.355,0.889,0.099,0.752,0.192,36,empresarial,2.1775,6947.1,8249.33,1.1874,0.3234,0.375,0.5423,11.038
EMP_00417,empresarial,267,210,422333.0,437819.96,1406.72,1171.05,104,20,63,53,0.85,0.082,0.504,0.69,0.246,0.306,80,empresarial,1.2714,5279.16,5472.75,1.0367,0.4345,0.4644,0.6813,10.9344
EMP_00418,empresarial,193,225,684662.77,701253.87,3221.51,2631.81,102,21,64,17,0.474,0.457,0.246,0.196,0.527,0.215,19,empresarial,0.8578,36034.88,36908.1,1.0242,0.4197,0.6373,0.3053,10.6788
EMP_00419,empresarial,133,222,125483.98,167549.64,1050.03,823.12,113,16,25,10,0.434,0.547,0.687,0.302,0.592,0.26,43,empresarial,0.5991,2918.23,3896.5,1.3352,0.2632,0.9699,0.4743,10.2931
EMP_00420,empresarial,333,216,622792.48,923255.7,2023.93,1785.78,140,16,112,40,0.154,0.83,0.214,0.1,0.823,0.552,48,empresarial,1.5417,12974.84,19234.49,1.4824,0.4565,0.4685,0.156,11.1834
EMP_00421,empresarial,526,245,557071.84,709044.38,1151.06,990.76,99,20,108,78,0.394,0.548,0.606,0.208,0.8,0.041,21,empresarial,2.1469,26527.23,33764.02,1.2728,0.3536,0.2262,0.4027,11.7666
EMP_00422,empresarial,386,216,501319.02,716844.97,1441.16,1216.12,92,15,97,46,0.52,0.469,0.795,0.493,0.626,0.03,47,empresarial,1.787,10666.36,15252.02,1.4299,0.3705,0.2772,0.6027,11.3311
EMP_00423,empresarial,196,165,379569.02,435130.79,2345.3,1931.89,134,15,45,40,0.637,0.313,0.192,0.388,0.88,0.35,61,empresarial,1.1879,6222.44,7133.29,1.1464,0.4337,0.7602,0.4057,10.3841
EMP_00424,empresarial,235,288,319835.94,502794.97,1217.68,1031.46,120,23,43,25,0.274,0.67,0.662,0.312,0.851,0.427,6,empresarial,0.816,53305.99,83799.16,1.572,0.2894,0.6085,0.416,11.1226
EMP_00425,empresarial,286,286,305493.77,384711.31,1053.8,773.89,87,22,100,31,0.704,0.246,0.307,0.136,0.742,0.113,44,empresarial,1.0,6943.04,8743.44,1.2593,0.458,0.3811,0.3823,11.312
EMP_00426,empresarial,653,291,1722805.14,2561392.5,2554.44,1896.31,95,20,162,104,0.608,0.358,0.843,0.375,0.734,0.213,8,empresarial,2.244,215350.64,320174.06,1.4868,0.4074,0.1761,0.6087,12.1549
EMP_00427,empresarial,668,160,955923.4,1057023.56,1435.31,1078.7,100,22,199,47,0.513,0.422,0.49,0.78,0.753,0.244,110,empresarial,4.175,8690.21,9609.31,1.1058,0.3683,0.1826,0.5943,11.5795
EMP_00428,empresarial,635,261,1222785.13,1907485.28,2226.77,1910.25,104,10,175,109,0.828,0.098,0.159,0.27,0.277,0.198,61,empresarial,2.433,20045.66,31270.25,1.56,0.4472,0.1795,0.419,12.0182
EMP_00429,empresarial,347,282,357986.03,487548.21,1055.95,827.6,60,23,90,43,0.547,0.397,0.622,0.307,0.804,0.123,58,empresarial,1.2305,6172.17,8406.0,1.3619,0.3833,0.2392,0.492,11.4912
EMP_00430,empresarial,992,188,2334554.0,3876239.64,2542.25,2314.16,55,20,260,150,0.695,0.271,0.252,0.537,0.53,0.21,61,empresarial,5.2766,38271.38,63544.91,1.6604,0.4133,0.0756,0.4947,12.1362
EMP_00431,empresarial,240,246,432608.41,557002.69,1579.59,1089.36,72,22,82,40,0.614,0.306,0.055,0.139,0.88,0.184,71,empresarial,0.9756,6093.08,7845.11,1.2875,0.5083,0.3917,0.2693,10.986
EMP_00432,empresarial,281,239,509351.91,813017.19,1690.21,1304.77,70,20,84,22,0.568,0.396,0.384,0.617,0.534,0.555,81,empresarial,1.1757,6288.3,10037.25,1.5962,0.3772,0.3203,0.523,11.1148
EMP_00433,empresarial,471,346,615792.61,795595.22,1488.14,1067.2,78,18,126,39,0.465,0.526,0.708,0.293,0.561,0.3,13,empresarial,1.3613,47368.66,61199.63,1.292,0.3503,0.2038,0.4887,12.0013
EMP_00434,empresarial,369,351,450751.01,491863.53,1138.77,997.47,112,17,107,30,0.244,0.741,0.225,0.054,0.673,0.278,90,empresarial,1.0513,5008.34,5465.15,1.0912,0.3713,0.3496,0.1743,11.7716
EMP_00435,empresarial,377,153,539717.4,795456.39,1407.11,1118.8,91,19,106,77,0.179,0.793,0.722,0.34,0.677,0.258,89,empresarial,2.4641,6064.24,8937.71,1.4738,0.4854,0.2918,0.4137,10.9627
EMP_00436,empresarial,127,365,126130.93,143884.81,1169.24,969.07,100,17,31,21,0.499,0.487,0.746,0.478,0.648,0.106,53,empresarial,0.3479,2379.83,2714.81,1.1408,0.4094,0.9213,0.5743,10.7441
EMP_00437,empresarial,211,195,375681.07,581517.67,2106.98,1735.11,63,21,60,27,0.55,0.388,0.719,0.406,0.759,0.239,52,empresarial,1.0821,7224.64,11183.03,1.5479,0.4123,0.3981,0.5583,10.6249
EMP_00438,empresarial,321,299,362370.61,449705.69,1292.99,903.77,83,12,80,31,0.38,0.619,0.636,0.719,0.398,0.143,6,empresarial,1.0736,60395.1,74950.95,1.241,0.3458,0.296,0.5783,11.4719
EMP_00439,empresarial,242,298,202070.4,306993.48,751.05,651.98,110,16,75,47,0.667,0.301,0.738,0.575,0.317,0.379,21,empresarial,0.8121,9622.4,14618.74,1.5192,0.5041,0.5207,0.66,11.186
EMP_00440,empresarial,176,190,136949.79,183204.66,695.51,610.15,110,26,62,17,0.219,0.711,0.691,0.437,0.496,0.301,69,empresarial,0.9263,1984.78,2655.14,1.3378,0.4489,0.7727,0.449,10.4175
EMP_00441,empresarial,254,272,179929.51,247299.31,681.83,563.05,76,15,89,43,0.486,0.505,0.445,0.356,0.685,0.099,87,empresarial,0.9338,2068.16,2842.52,1.3744,0.5197,0.3583,0.429,11.1432
EMP_00442,empresarial,369,239,556115.65,836874.49,1825.39,1364.35,99,17,120,65,0.654,0.3,0.805,0.185,0.344,0.46,75,empresarial,1.5439,7414.88,11158.33,1.5049,0.5014,0.3144,0.548,11.3873
EMP_00443,empresarial,439,275,356026.49,519420.15,868.15,741.21,152,14,123,49,0.58,0.345,0.659,0.45,0.618,0.148,53,empresarial,1.5964,6717.48,9800.38,1.4589,0.3918,0.3781,0.563,11.7013
EMP_00444,empresarial,131,258,201775.57,294265.87,1597.25,1354.72,95,19,41,18,0.363,0.631,0.869,0.477,0.46,0.2,107,empresarial,0.5078,1885.75,2750.15,1.4584,0.4504,0.8702,0.5697,10.4282
EMP_00445,empresarial,327,311,449784.58,654393.29,1491.24,1340.64,77,15,64,33,0.57,0.402,0.397,0.181,0.321,0.444,82,empresarial,1.0514,5485.18,7980.41,1.4549,0.2966,0.2813,0.3827,11.5298
EMP_00446,empresarial,315,249,444267.29,624763.4,1370.35,970.43,90,17,81,39,0.328,0.669,0.564,0.046,0.88,0.521,44,empresarial,1.2651,10096.98,14199.17,1.4063,0.381,0.3397,0.3127,11.27
EMP_00447,empresarial,361,236,514782.82,799322.49,1692.78,1520.71,97,21,76,74,0.66,0.285,0.476,0.466,0.714,0.391,114,empresarial,1.5297,4515.64,7011.6,1.5527,0.4155,0.3269,0.534,11.3527
EMP_00448,empresarial,198,305,246479.36,300215.13,1504.91,1343.73,91,15,32,33,0.593,0.374,0.331,0.325,0.619,0.541,25,empresarial,0.6492,9859.17,12008.61,1.218,0.3283,0.5354,0.4163,11.0086
EMP_00449,empresarial,200,277,93094.48,106112.09,451.2,339.03,94,21,71,38,0.47,0.454,0.551,0.563,0.62,0.516,15,empresarial,0.722,6206.3,7074.14,1.1398,0.545,0.575,0.528,10.9224
EMP_00450,empresarial,532,285,598476.64,900830.41,1229.15,1047.1,57,21,177,78,0.376,0.569,0.432,0.604,0.18,0.404,44,empresarial,1.8667,13601.74,20473.42,1.5052,0.4793,0.1466,0.4707,11.9291
EMP_00451,empresarial,90,208,161674.9,222511.06,1683.35,1251.22,70,22,24,9,0.492,0.46,0.136,0.249,0.208,0.339,35,empresarial,0.4327,4619.28,6357.46,1.3763,0.3667,1.0222,0.2923,9.8374
EMP_00452,empresarial,227,188,700198.82,1130403.55,2804.33,2065.17,91,19,48,39,0.712,0.215,0.582,0.204,0.73,0.35,45,empresarial,1.2074,15559.97,25120.08,1.6144,0.3833,0.4846,0.4993,10.6614
EMP_00453,empresarial,275,214,817727.37,1354938.57,2859.24,2384.52,91,31,82,39,0.388,0.602,0.306,0.228,0.759,0.72,77,empresarial,1.285,10619.84,17596.6,1.657,0.44,0.4436,0.3073,10.9828
EMP_00454,empresarial,287,211,268155.35,426986.03,794.31,549.67,80,22,71,27,0.494,0.443,0.462,0.43,0.827,0.28,54,empresarial,1.3602,4965.84,7907.15,1.5923,0.3415,0.3554,0.462,11.0114
EMP_00455,empresarial,244,288,311906.37,430864.0,1215.75,854.86,90,19,78,31,0.099,0.843,0.495,0.279,0.673,0.108,55,empresarial,0.8472,5671.02,7833.89,1.3814,0.4467,0.4467,0.291,11.1601
EMP_00456,empresarial,399,299,319611.31,485081.28,729.41,611.56,97,14,144,63,0.742,0.204,0.591,0.168,0.56,0.106,57,empresarial,1.3344,5607.22,8510.2,1.5177,0.5188,0.2782,0.5003,11.6894
EMP_00457,empresarial,385,236,1078537.2,1338097.79,2666.05,2421.97,118,18,88,67,0.658,0.291,0.314,0.181,0.668,0.345,6,empresarial,1.6314,179756.2,223016.3,1.2407,0.4026,0.3532,0.3843,11.4171
EMP_00458,empresarial,309,324,739006.41,760986.35,2154.68,1482.78,92,24,65,32,0.566,0.424,0.367,0.135,0.315,0.405,14,empresarial,0.9537,52786.17,54356.17,1.0297,0.3139,0.3754,0.356,11.5141
EMP_00459,empresarial,250,320,391809.13,601470.14,1631.49,1118.39,105,25,53,48,0.662,0.273,0.735,0.654,0.613,0.041,45,empresarial,0.7812,8706.87,13366.0,1.5351,0.404,0.52,0.6837,11.2898
EMP_00460,empresarial,299,258,440774.02,676935.72,1509.84,1053.79,81,24,53,37,0.725,0.224,0.407,0.703,0.83,0.33,32,empresarial,1.1589,13774.19,21154.24,1.5358,0.301,0.3512,0.6117,11.2534
EMP_00461,empresarial,338,200,799502.86,819734.59,2514.59,1710.93,110,21,81,36,0.414,0.524,0.632,0.214,0.628,0.253,49,empresarial,1.69,16316.38,16729.28,1.0253,0.3462,0.3876,0.42,11.1214
EMP_00462,empresarial,235,332,565520.4,899162.82,2341.99,2114.34,105,13,38,23,0.499,0.431,0.22,0.5,0.56,0.478,93,empresarial,0.7078,6080.86,9668.42,1.59,0.2596,0.5021,0.4063,11.2647
EMP_00463,empresarial,411,242,898778.27,1439617.6,2290.16,1817.86,118,20,75,75,0.35,0.607,0.448,0.141,0.564,0.449,53,empresarial,1.6983,16958.08,27162.6,1.6017,0.365,0.3358,0.313,11.5075
EMP_00464,empresarial,485,252,972631.34,1197918.03,1705.83,1443.32,114,13,104,58,0.731,0.192,0.054,0.306,0.88,0.214,19,empresarial,1.9246,51191.12,63048.32,1.2316,0.334,0.2619,0.3637,11.7136
EMP_00465,empresarial,570,226,718821.82,741380.26,1216.0,948.4,110,12,109,78,0.284,0.707,0.801,0.441,0.49,0.126,34,empresarial,2.5221,21141.82,21805.3,1.0314,0.3281,0.214,0.5087,11.7662
EMP_00466,empresarial,555,196,1014791.07,1621812.19,1943.4,1786.64,92,19,170,56,0.881,0.119,0.463,0.502,0.576,0.226,101,empresarial,2.8316,10047.44,16057.55,1.5982,0.4072,0.2,0.6153,11.5971
EMP_00467,empresarial,287,164,571007.09,609003.0,1983.74,1577.44,101,20,52,48,0.364,0.61,0.818,0.378,0.579,0.265,96,empresarial,1.75,5947.99,6343.78,1.0665,0.3484,0.4216,0.52,10.7594
EMP_00468,empresarial,345,280,493716.59,579255.41,1299.76,1176.83,123,22,115,62,0.276,0.707,0.635,0.168,0.747,0.35,71,empresarial,1.2321,6953.75,8158.53,1.1733,0.513,0.4203,0.3597,11.4783
EMP_00469,empresarial,306,202,412751.89,568813.02,1214.97,1015.6,78,20,62,36,0.706,0.25,0.191,0.598,0.442,0.236,13,empresarial,1.5149,31750.15,43754.85,1.3781,0.3203,0.3203,0.4983,11.0319
EMP_00470,empresarial,306,365,727780.18,1134545.84,2266.5,2056.75,79,20,56,62,0.571,0.407,0.828,0.121,0.485,0.074,63,empresarial,0.8384,11552.07,18008.66,1.5589,0.3856,0.3235,0.5067,11.6235
EMP_00471,empresarial,298,185,692867.66,1064244.42,2832.54,2262.73,100,14,48,22,0.58,0.365,0.144,0.394,0.675,0.336,65,empresarial,1.6108,10659.5,16372.99,1.536,0.2349,0.3826,0.3727,10.9175
EMP_00472,empresarial,329,176,383048.26,562918.68,1027.88,915.77,106,18,100,29,0.569,0.355,0.61,0.78,0.857,0.334,56,empresarial,1.8693,6840.15,10052.12,1.4696,0.3921,0.3769,0.653,10.9666
EMP_00473,empresarial,517,273,747908.79,1171917.44,1260.65,958.26,74,12,109,79,0.864,0.074,0.494,0.211,0.88,0.472,40,empresarial,1.8938,18697.72,29297.94,1.5669,0.3636,0.1663,0.523,11.8575
EMP_00474,empresarial,373,329,690062.62,1016037.66,1631.72,1368.5,93,10,98,63,0.454,0.512,0.453,0.442,0.692,0.256,45,empresarial,1.1337,15334.72,22578.61,1.4724,0.4316,0.2761,0.4497,11.7176
EMP_00475,empresarial,194,249,355759.31,512604.58,1727.4,1430.5,93,21,35,20,0.139,0.782,0.256,0.375,0.267,0.436,38,empresarial,0.7791,9362.09,13489.59,1.4409,0.2835,0.5876,0.2567,10.7853
EMP_00476,empresarial,476,276,446593.43,504954.57,1130.72,901.0,37,15,170,70,0.683,0.255,0.875,0.43,0.445,0.347,24,empresarial,1.7246,18608.06,21039.77,1.1307,0.5042,0.1092,0.6627,11.7858
EMP_00477,empresarial,359,144,1295989.27,1698197.36,3105.96,2485.87,89,21,66,41,0.554,0.381,0.778,0.381,0.741,0.14,92,empresarial,2.4931,14086.84,18458.67,1.3103,0.2981,0.3064,0.571,10.8532
EMP_00478,empresarial,401,208,569279.09,750259.92,1681.23,1211.88,91,22,97,59,0.39,0.594,0.615,0.449,0.81,0.081,79,empresarial,1.9279,7206.06,9496.96,1.3179,0.389,0.2818,0.4847,11.3315
EMP_00479,empresarial,370,186,569092.55,587422.41,1760.2,1579.69,91,16,122,60,0.891,0.054,0.777,0.318,0.531,0.181,47,empresarial,1.9892,12108.35,12498.35,1.0322,0.4919,0.2892,0.662,11.1393
EMP_00480,empresarial,377,141,1162396.04,1496750.61,2947.56,2325.66,132,20,79,78,0.464,0.53,0.05,0.383,0.531,0.089,65,empresarial,2.6738,17883.02,23026.93,1.2876,0.4164,0.4032,0.299,10.881
EMP_00481,empresarial,384,251,441614.65,516635.54,1166.07,835.32,63,15,82,51,0.211,0.77,0.576,0.491,0.773,0.259,66,empresarial,1.5299,6691.13,7827.81,1.1699,0.3464,0.2031,0.426,11.4761
EMP_00482,empresarial,144,122,213293.28,230182.0,1356.77,1151.95,74,11,46,23,0.462,0.537,0.648,0.719,0.305,0.299,118,empresarial,1.1803,1807.57,1950.69,1.0792,0.4792,0.5903,0.6097,9.7739
EMP_00483,empresarial,399,172,347800.43,480163.47,831.81,710.8,30,18,86,60,0.122,0.822,0.364,0.443,0.18,0.207,79,empresarial,2.3198,4402.54,6078.02,1.3806,0.3659,0.1203,0.3097,11.1365
EMP_00484,empresarial,240,215,258238.86,303799.36,1309.78,904.83,82,16,39,27,0.58,0.418,0.297,0.226,0.312,0.653,78,empresarial,1.1163,3310.75,3894.86,1.1764,0.275,0.4083,0.3677,10.8513
